Class,Previous qualification (grade),Gender,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Region,School Type,Age,Caste,Target
9,129,0,12.4,13.4,Ratanpura,Private,15,OBC,Studying
9,138,0,13.75,14.33333333,Abasna,Government,15,GEN,Studying
9,120,0,13.85714286,13.4,Karsanpura,Government,15,GEN,Studying
9,122,0,14.4,13,Bamroli,Government,15,ST,Studying
9,123,0,15.66666667,14.5,Abasna,Government,15,OBC,Studying
9,117,0,12,12.2,Jetapur,Private,15,SC,Studying
9,142,0,15.2,13.2,Bamroli,Government,15,SC,Studying
9,133,0,15,16.42857143,Ratanpura,Government,15,GEN,Studying
9,140,0,13.5,13.71428571,Sadra,Private,15,GEN,Studying
9,133.1,0,16.15384615,15.75,Abasna,Government,15,GEN,Studying
9,166,0,14.85714286,14,Bamroli,Government,15,GEN,Studying
9,150,0,13.14285714,12,Bamroli,Government,15,OBC,Studying
9,131,0,14,15.4,Karsanpura,Government,15,SC,Studying
9,126,0,15.23076923,12.375,Solgam,Private,15,OBC,Studying
9,140,0,11.71428571,12.6,Dadhana,Government,15,OBC,Studying
9,149,0,12,13,Abasna,Government,15,GEN,Studying
9,128,1,14.6,14.2,Dadhana,Private,15,ST,Studying
9,120,0,12,13.2,Abasna,Government,15,GEN,Studying
9,144,0,15.4,16,Abasna,Government,15,OBC,Studying
9,133.1,1,13.5,11.6,Melaj,Government,15,GEN,Studying
9,120,1,13.5,14.4,Jetapur,Government,15,OBC,Studying
9,110,1,12.5,11.42857143,Kolat,Private,15,GEN,Studying
9,134,0,15.14285714,15.14285714,Karsanpura,Private,15,GEN,Studying
9,162,0,15,15.625,Solgam,Private,15,SC,Studying
9,150,0,11.83333333,12.46153846,Melaj,Government,15,SC,Studying
9,128,0,12.75,13.4,Jetapur,Government,15,GEN,Studying
9,139,1,11.8,13.25,Jetapur,Government,15,SC,Studying
9,142,0,13.66666667,12,Solgam,Private,15,GEN,Studying
9,123,0,14.2,11.8,Melaj,Government,15,SC,Studying
9,129,0,13.25,15.57142857,Ratanpura,Government,15,ST,Studying
9,100,0,12,12.83333333,Ratanpura,Government,15,OBC,Studying
9,140,0,13,13,Ratanpura,Government,15,OBC,Studying
9,151,0,13.75,14.85714286,Solgam,Private,15,OBC,Studying
9,138,0,12.4,12.66666667,Melaj,Government,15,GEN,Studying
9,149,0,13.92307692,14.25,Karsanpura,Government,15,OBC,Studying
9,140,0,13.25,10.5,Ratanpura,Private,15,GEN,Studying
9,140,0,15.57142857,16.375,Solgam,Government,15,GEN,Studying
9,140,0,13.66666667,13,Karsanpura,Government,15,GEN,Studying
9,143,0,16,15.875,Sadra,Government,15,GEN,Studying
9,130,0,16.46153846,13.875,Sadra,Private,15,GEN,Studying
9,124,0,12,15,Karsanpura,Private,15,OBC,Studying
9,138,0,14,13.33333333,Bamroli,Private,15,ST,Studying
9,133.1,0,12.5,12.83333333,Dadhana,Government,15,GEN,Studying
9,140,0,14.4,13.8,Melaj,Private,15,SC,Studying
9,130,0,12.6,12.33333333,Ratanpura,Government,15,SC,Studying
9,140,0,13.33333333,11.5,Melaj,Government,15,ST,Studying
9,138,1,11.75,12.57142857,Dadhana,Government,15,SC,Studying
9,140,0,13.38461538,14.28571429,Abasna,Private,15,GEN,Studying
9,136,0,14.4,13.6,Abasna,Private,15,GEN,Studying
9,130,0,14.33333333,13,Sadra,Private,15,SC,Studying
9,121,0,13.75,14.5,Jetapur,Government,15,GEN,Studying
9,126,0,11.66666667,13,Jetapur,Private,15,GEN,Studying
9,127,0,15.71428571,12.77777778,Kolat,Government,15,GEN,Studying
9,120,0,12.33333333,12.6,Kolat,Government,15,ST,Studying
9,160,0,14.72727273,14.14285714,Karsanpura,Government,15,GEN,Studying
9,157,0,16.57142857,15.66666667,Karsanpura,Private,15,SC,Studying
9,120,0,14.16666667,11.75,Bamroli,Private,15,GEN,Studying
9,148,0,15.30769231,14,Dadhana,Government,15,GEN,Studying
9,130,1,14.25,13.4,Dadhana,Private,15,OBC,Studying
9,121,1,0,12.28571429,Abasna,Government,15,ST,Studying
9,128,1,12,12.14285714,Jetapur,Government,15,ST,Studying
9,127,0,14.15384615,15.42857143,Jetapur,Private,15,ST,Studying
9,184.4,0,15,14.33333333,Karsanpura,Government,15,OBC,Studying
9,150,0,14.5,14,Ratanpura,Private,15,OBC,Studying
9,133.1,0,12,12.55555556,Solgam,Government,15,ST,Studying
9,134,0,12.5,12.71428571,Abasna,Government,15,OBC,Studying
9,135,0,11,14,Melaj,Government,15,SC,Studying
9,131,0,11.25,10.33333333,Sadra,Government,15,GEN,Studying
9,120,0,12.33333333,13,Jetapur,Private,15,ST,Studying
9,128,0,14.83333333,12.14285714,Jetapur,Government,15,GEN,Studying
9,150,0,13,13.28571429,Bamroli,Private,15,GEN,Studying
9,142,0,13.85714286,13.1,Dadhana,Government,15,GEN,Studying
9,133,0,14.4,13.2,Dadhana,Government,15,SC,Studying
9,130,0,14.33333333,12,Dadhana,Government,15,GEN,Studying
9,133.1,0,12.66666667,12.25,Dadhana,Private,15,OBC,Studying
9,140,0,13,12.8,Sadra,Private,15,GEN,Studying
9,120,0,14,11,Jetapur,Government,15,OBC,Studying
9,130,0,14.6,13.8,Kolat,Government,15,GEN,Studying
9,150,0,14.42857143,13,Dadhana,Government,15,GEN,Studying
9,128,0,13.5,11.28571429,Abasna,Government,15,GEN,Studying
9,140,0,14.2,14.8,Abasna,Private,15,ST,Studying
9,160,0,15,13.14285714,Sadra,Government,15,ST,Studying
9,140,0,13.14285714,12.16666667,Sadra,Government,15,GEN,Studying
9,150,1,14.22222222,13.75,Jetapur,Private,15,OBC,Studying
9,142,1,12.6,12,Karsanpura,Private,15,GEN,Studying
9,150,0,13.33333333,13.375,Solgam,Private,15,OBC,Studying
9,163.3,0,13.5,12,Abasna,Government,15,GEN,Studying
9,122,0,13.15384615,11,Sadra,Government,15,SC,Studying
9,160,0,14,12,Jetapur,Government,15,OBC,Studying
9,134,0,14.2,12.2,Ratanpura,Government,15,SC,Studying
9,133.1,1,13,10.66666667,Sadra,Government,15,GEN,Studying
9,138,0,14.85714286,13.11111111,Kolat,Private,15,SC,Studying
9,141,0,13.83333333,13.71428571,Kolat,Private,15,GEN,Studying
9,150,0,14.42857143,13.42857143,Karsanpura,Government,15,OBC,Studying
9,145,0,14.5,13.6,Ratanpura,Private,15,GEN,Studying
9,120,1,14.85714286,14.14285714,Solgam,Government,15,SC,Studying
9,147,0,16.71428571,15.33333333,Solgam,Government,15,GEN,Studying
9,133.1,0,14.85714286,13.6,Abasna,Private,15,SC,Studying
9,148,0,17,15.5,Abasna,Private,15,GEN,Studying
9,140,0,14.4,13,Jetapur,Government,15,GEN,Studying
9,140,0,12.6,11.6,Jetapur,Private,15,OBC,Studying
9,130,0,13.55555556,13.57142857,Jetapur,Private,15,ST,Studying
9,138,0,14.66666667,13.83333333,Bamroli,Private,15,GEN,Studying
9,141,0,15.75,13,Dadhana,Government,15,OBC,Studying
9,150,0,14.61538462,13.7,Kolat,Government,15,OBC,Studying
9,136,0,13.16666667,12.8,Ratanpura,Government,15,SC,Studying
9,139,0,12.8,11.85714286,Sadra,Private,15,SC,Studying
9,127,0,13,13.14285714,Kolat,Private,15,GEN,Studying
9,138,0,15.85714286,16,Kolat,Government,15,SC,Studying
9,133,0,12.75,11.75,Ratanpura,Government,15,GEN,Studying
9,150,0,16.85714286,16.5,Jetapur,Private,15,SC,Studying
9,128,0,16.5,14.28571429,Jetapur,Private,15,GEN,Studying
9,129,0,13.6,12.4,Dadhana,Government,15,OBC,Studying
9,134,0,12.85714286,13.25,Jetapur,Government,15,OBC,Studying
9,111,1,13.83333333,13.66666667,Jetapur,Private,15,ST,Studying
9,130,0,13.28571429,12.875,Kolat,Private,15,OBC,Studying
9,138,0,13.8,12.6,Kolat,Private,15,OBC,Studying
9,118,0,15.42857143,13.5,Kolat,Government,15,OBC,Studying
9,133.1,0,13,12.25,Dadhana,Private,15,GEN,Studying
9,124,0,12.75,12,Kolat,Government,15,SC,Studying
9,162,0,15.75,13.8,Karsanpura,Government,15,OBC,Studying
9,135,0,13.6,14.6,Jetapur,Government,15,SC,Studying
9,113,0,14.5,14.66666667,Kolat,Private,15,GEN,Studying
9,132,0,13.28571429,11.8,Karsanpura,Government,15,SC,Studying
9,160,0,13.78571429,13.88888889,Bamroli,Private,15,OBC,Studying
9,131,0,15.69230769,14.42857143,Bamroli,Government,15,ST,Studying
9,150,1,13.8,13.14285714,Dadhana,Private,15,OBC,Studying
9,157,0,12.75,12.75,Abasna,Private,15,GEN,Studying
9,125,0,12,13.33333333,Ratanpura,Private,15,SC,Studying
9,144,0,12.66666667,13,Jetapur,Private,15,OBC,Studying
9,142,0,12.33333333,12.6,Abasna,Government,15,OBC,Studying
9,163,0,16,14.5,Dadhana,Government,15,GEN,Studying
9,150,0,14.14285714,13,Abasna,Private,15,GEN,Studying
9,137,1,12.25,12,Melaj,Government,15,ST,Studying
9,133.1,0,13.28571429,13,Melaj,Government,15,OBC,Studying
9,139,0,13,13.33333333,Sadra,Government,15,GEN,Studying
9,130,0,13,12.4,Kolat,Government,15,SC,Studying
9,140,0,13.6,12.2,Kolat,Government,15,GEN,Studying
9,154,0,15,14.85714286,Karsanpura,Government,15,SC,Studying
9,150,0,13,12.66666667,Karsanpura,Private,15,GEN,Studying
9,130,0,12,13.42857143,Karsanpura,Government,15,ST,Studying
9,151,0,15.66666667,14.83333333,Bamroli,Government,15,SC,Studying
9,123,0,14,12,Ratanpura,Government,15,OBC,Studying
9,158,0,15.66666667,15.28571429,Solgam,Private,15,SC,Studying
9,140,0,14.5,13.6,Solgam,Government,15,OBC,Studying
9,122,0,14,12.66666667,Dadhana,Government,15,GEN,Studying
9,138,0,15.53846154,12.625,Dadhana,Government,15,GEN,Studying
9,170,0,15.69230769,15.55555556,Abasna,Private,15,OBC,Studying
9,133.1,0,14.66666667,12.42857143,Abasna,Government,15,ST,Studying
9,119,0,12.2,13.2,Jetapur,Government,15,GEN,Studying
9,130,0,17,16.28571429,Kolat,Private,15,GEN,Studying
9,118,0,15.30769231,13.875,Kolat,Government,15,GEN,Studying
9,140,0,13.33333333,14.8,Karsanpura,Government,15,GEN,Studying
9,124,0,15,13.42857143,Karsanpura,Government,15,SC,Studying
9,145,0,14.8,14,Ratanpura,Government,15,GEN,Studying
9,130,0,16.14285714,14.66666667,Dadhana,Government,15,SC,Studying
9,125,0,14.83333333,13.83333333,Dadhana,Government,15,OBC,Studying
9,134,1,12.8,13.66666667,Abasna,Government,15,GEN,Studying
9,160,1,12.33333333,11.4,Abasna,Government,15,ST,Studying
9,150,1,13.42857143,13.625,Melaj,Private,15,ST,Studying
9,125,0,13,13.25,Melaj,Government,15,GEN,Studying
9,120,0,11.66666667,11.5,Sadra,Government,15,GEN,Studying
9,140,0,11.83333333,11.85714286,Karsanpura,Private,15,GEN,Studying
9,160,0,16.16666667,14.28571429,Karsanpura,Government,15,GEN,Studying
9,133,0,12,12.5,Ratanpura,Government,15,OBC,Studying
9,134,1,14.7,12,Solgam,Government,15,SC,Studying
9,150,0,12,13,Sadra,Government,15,GEN,Studying
9,168,1,17.33333333,18.57142857,Dadhana,Government,15,GEN,Studying
9,124,1,14.8,17.6,Dadhana,Government,15,GEN,Studying
9,124,1,13,14.83333333,Dadhana,Government,15,GEN,Studying
9,140,1,13.8,14.14285714,Karsanpura,Government,15,ST,Studying
9,120,1,10,12.4,Sadra,Government,15,GEN,Studying
9,130,1,13,14.2,Dadhana,Private,15,GEN,Studying
9,108,1,12.16666667,15.28571429,Dadhana,Government,15,SC,Studying
9,150,1,13,12.6,Dadhana,Government,15,OBC,Studying
9,135,1,10.66666667,12.25,Melaj,Government,15,ST,Studying
9,126,1,14,13.8,Melaj,Government,15,GEN,Studying
9,118,1,13.33333333,13.57142857,Jetapur,Government,15,GEN,Studying
9,148,1,16.2,16,Jetapur,Government,15,GEN,Studying
9,133,1,13.6,14.6,Kolat,Government,15,ST,Studying
9,113,1,14,13.2,Kolat,Government,15,OBC,Studying
9,137,0,12.5,12.25,Kolat,Private,15,SC,Studying
9,167,0,14.71428571,15.8,Karsanpura,Private,15,GEN,Studying
9,140,0,15.625,15.85714286,Karsanpura,Government,15,GEN,Studying
9,156,0,11.25,12.5,Solgam,Government,15,OBC,Studying
9,160,0,16.4,14.6,Abasna,Government,15,GEN,Studying
9,130,0,12,12.6,Abasna,Government,15,SC,Studying
9,132,1,13.5,13.2,Jetapur,Government,15,OBC,Studying
9,133.1,1,14,15.5,Abasna,Government,15,GEN,Studying
9,133,0,13.33333333,13.66666667,Solgam,Private,15,SC,Studying
9,133,1,13.66666667,13.2,Karsanpura,Government,15,GEN,Studying
9,135,0,12,14.8,Karsanpura,Private,15,GEN,Studying
9,130,0,12,12,Dadhana,Private,15,ST,Studying
9,161,0,15.57142857,14.71428571,Abasna,Private,15,OBC,Studying
9,130,1,12,12.6,Sadra,Private,15,SC,Studying
9,133.1,1,12.25,11.75,Solgam,Private,15,ST,Studying
9,130,1,12,13,Solgam,Government,15,GEN,Studying
9,127,0,15.125,14,Jetapur,Government,15,ST,Studying
9,147,0,13,12.8,Karsanpura,Government,15,GEN,Studying
9,140,0,12.5625,12.85714286,Solgam,Government,15,GEN,Studying
9,141,1,13.6,13.25,Solgam,Government,15,SC,Studying
9,150,1,14.5,14.6,Solgam,Government,15,GEN,Studying
9,150,1,12.85714286,14.3,Kolat,Private,15,OBC,Studying
9,160,1,14,14.2,Kolat,Private,15,OBC,Studying
9,131,1,14,13.66666667,Sadra,Government,15,SC,Studying
9,133,1,13.5,12.5,Dadhana,Private,15,SC,Studying
9,135,0,11.5,12.4,Karsanpura,Private,15,SC,Studying
9,134,0,16.16666667,15.83333333,Ratanpura,Government,15,GEN,Studying
9,125,1,11.75,13.4,Melaj,Government,15,ST,Studying
9,150,0,12,12.8,Kolat,Private,15,SC,Studying
9,133,0,12,13.4,Bamroli,Government,15,GEN,Studying
9,172,0,14.5,13,Abasna,Private,15,GEN,Studying
9,130,0,14.66666667,13.66666667,Abasna,Government,15,OBC,Studying
9,131,0,12,12.83333333,Dadhana,Private,15,GEN,Studying
9,151,0,14.44444444,13.33333333,Dadhana,Government,15,SC,Studying
9,140,1,14.28571429,14.85714286,Abasna,Private,15,SC,Studying
9,125,0,0,13.75,Sadra,Private,15,GEN,Studying
9,133.1,1,14,12.8,Jetapur,Private,15,ST,Studying
9,132,0,14.5,12.85714286,Karsanpura,Government,15,SC,Studying
9,145,0,11.8,13.2,Bamroli,Government,15,SC,Studying
9,157,0,15,14.83333333,Ratanpura,Government,15,SC,Studying
9,140,0,12.25,13.28571429,Ratanpura,Private,15,SC,Studying
9,137,0,11.8,11.6,Ratanpura,Government,15,SC,Studying
9,135,0,12,12.33333333,Solgam,Private,15,GEN,Studying
9,133,0,14.8,15.8,Solgam,Government,15,OBC,Studying
9,127,0,12.6,14,Abasna,Private,15,SC,Studying
9,120,0,10.8,11.25,Sadra,Government,15,OBC,Studying
9,126,0,12.4,14.6,Dadhana,Private,15,GEN,Studying
9,134,0,13.375,14.16666667,Dadhana,Government,15,GEN,Studying
9,131,0,10.6,11.8,Jetapur,Government,15,GEN,Studying
9,121,0,11.6,11.6,Jetapur,Government,15,OBC,Studying
9,133,0,13,12.33333333,Kolat,Private,15,SC,Studying
9,130,0,11,13.8,Solgam,Government,15,GEN,Studying
9,118,0,11.6,13.6,Jetapur,Private,15,SC,Studying
9,127,0,12.9,12.36363636,Kolat,Government,15,OBC,Studying
9,136,0,12.4,10.8,Karsanpura,Private,15,OBC,Studying
9,122,0,13.5,12.33333333,Kolat,Government,15,GEN,Studying
9,139,0,12,11.4,Melaj,Government,15,GEN,Studying
9,142,0,11.2,11.8,Jetapur,Private,15,ST,Studying
9,153,0,16.2,16.4,Kolat,Government,15,OBC,Studying
9,124,0,11.8,12,Ratanpura,Government,15,SC,Studying
9,140,0,12.55555556,11.11111111,Dadhana,Government,15,GEN,Studying
9,125,0,13.4,12.4,Melaj,Government,15,OBC,Studying
9,133.1,0,10.2,12.2,Ratanpura,Private,15,GEN,Studying
9,125,1,13.25,11,Ratanpura,Private,15,OBC,Studying
9,148,0,12,12.8,Solgam,Government,15,OBC,Studying
9,143,0,15,15.2,Melaj,Government,15,ST,Studying
9,130,1,11.66666667,12.75,Melaj,Private,15,SC,Studying
9,133.1,0,11.375,11.8,Sadra,Government,15,ST,Studying
9,125,0,13.6,12.2,Sadra,Government,15,OBC,Studying
9,142,0,12,11.6,Sadra,Private,15,OBC,Studying
9,125,1,13.8,12.4,Sadra,Government,15,SC,Studying
9,118,0,10.66666667,10.25,Jetapur,Private,15,ST,Studying
9,156,1,13.6,12.83333333,Bamroli,Private,15,ST,Studying
9,150,1,13.2,12.66666667,Dadhana,Government,15,GEN,Studying
9,141,1,13.46666667,13.64285714,Jetapur,Government,15,SC,Studying
9,122,0,11.2,11,Dadhana,Government,15,GEN,Studying
9,139,0,14.6,12,Dadhana,Government,15,OBC,Studying
9,102,0,11.8,11.6,Dadhana,Private,15,ST,Studying
9,117.4,0,11.33333333,11.2,Abasna,Government,15,OBC,Studying
9,132,0,10.6,10.5,Abasna,Private,15,SC,Studying
9,130,0,12.33333333,11.4,Abasna,Private,15,GEN,Studying
9,150,0,14,13.6,Melaj,Private,15,OBC,Studying
9,121,0,14.2,13.28571429,Melaj,Government,15,GEN,Studying
9,117,1,11.2,13.2,Jetapur,Government,15,GEN,Studying
9,130,0,12,13.625,Jetapur,Government,15,ST,Studying
9,143,0,13.75,12.16666667,Jetapur,Government,15,GEN,Studying
9,160,0,10.66666667,11.6,Kolat,Government,15,GEN,Studying
9,131,0,12.6,12.4,Kolat,Government,15,GEN,Studying
9,147,0,13.4,12.2,Kolat,Government,15,GEN,Studying
9,130,0,11.54545455,12.88888889,Karsanpura,Government,15,ST,Studying
9,133,1,13.25,11.83333333,Bamroli,Government,15,GEN,Studying
9,150,1,10.6,11.6,Bamroli,Government,15,OBC,Studying
9,122,0,11.6,11.8,Bamroli,Government,15,ST,Studying
9,123,0,10.4,10.66666667,Bamroli,Private,15,OBC,Studying
9,110,0,10.46666667,10.92307692,Ratanpura,Private,15,GEN,Studying
9,116,0,14,12.4,Ratanpura,Government,15,ST,Studying
9,108,1,10.75,11.4,Dadhana,Private,15,GEN,Studying
9,131,0,13.4,13,Melaj,Government,15,OBC,Studying
9,128,1,11.6,12.8,Melaj,Private,15,GEN,Studying
9,140,1,10.5,11.25,Jetapur,Government,15,GEN,Studying
9,140,1,12.63636364,12.6,Jetapur,Government,15,OBC,Studying
9,133.1,1,11.4,11,Kolat,Private,15,OBC,Studying
9,131,1,11.5,12.8,Bamroli,Private,15,GEN,Studying
9,142,1,12,11.5,Melaj,Private,15,GEN,Studying
9,134,0,11.8,11.6,Bamroli,Government,15,GEN,Studying
9,158,1,11.8,11,Melaj,Government,15,SC,Studying
9,126,1,12.6,11.8,Jetapur,Government,15,GEN,Studying
9,142,0,13.2,12.5,Melaj,Government,15,GEN,Studying
9,122,0,11.4,12.2,Melaj,Government,15,ST,Studying
9,140,0,10.75,13,Ratanpura,Government,15,GEN,Studying
9,136,0,12.2,11.8,Jetapur,Private,15,GEN,Studying
9,140,0,10.21428571,11.38461538,Dadhana,Private,15,GEN,Studying
9,127,0,12.8,11.25,Sadra,Private,15,GEN,Studying
9,120,0,12.6,13.2,Dadhana,Private,15,GEN,Studying
9,135,0,10.875,12.4,Dadhana,Government,15,ST,Studying
9,122,0,12.8,11.6,Abasna,Government,15,SC,Studying
9,119,0,11.33333333,12.2,Jetapur,Government,15,SC,Studying
9,112,0,12,11.2,Jetapur,Government,15,GEN,Studying
9,118,1,10.33333333,12.8,Kolat,Private,15,SC,Studying
9,150,1,14.25,14.75,Karsanpura,Private,15,SC,Studying
9,135,1,12.75,11.5,Karsanpura,Government,15,GEN,Studying
9,130,1,11.625,11.18181818,Bamroli,Government,15,OBC,Studying
9,133,1,11.6,13.2,Solgam,Government,15,GEN,Studying
9,100,1,14.83333333,14.8,Dadhana,Private,15,ST,Studying
9,134,0,11.6,12.625,Abasna,Government,15,GEN,Studying
9,130,0,12,11.4,Melaj,Government,15,GEN,Studying
9,160,0,14.4,15.4,Karsanpura,Government,15,ST,Studying
9,130,0,10.88888889,11.61538462,Karsanpura,Government,15,GEN,Studying
9,127,1,13.4,12.2,Bamroli,Private,15,GEN,Studying
9,127,1,11.6,13.5,Ratanpura,Government,15,ST,Studying
9,114,1,11.8,11.6,Ratanpura,Private,15,GEN,Studying
9,146,0,11.33333333,12,Solgam,Private,15,GEN,Studying
9,124,0,12.33333333,12.2,Sadra,Private,15,ST,Studying
9,131,0,12.6,11.6,Jetapur,Government,15,SC,Studying
9,130,0,11.91666667,13.18181818,Karsanpura,Government,15,GEN,Studying
9,140,0,16.4,16.6,Karsanpura,Government,15,SC,Studying
9,158,0,11.25,10.4,Karsanpura,Private,15,GEN,Studying
9,137,0,13.6,12.6,Karsanpura,Government,15,SC,Studying
9,128,0,11.6,12.33333333,Dadhana,Government,15,ST,Studying
9,135,0,12.8,13,Jetapur,Private,15,GEN,Studying
9,137,0,11.25,11,Ratanpura,Private,15,OBC,Studying
9,145,0,12.5,10,Melaj,Government,15,ST,Studying
9,130,0,13.33333333,13.6,Melaj,Government,15,SC,Studying
9,139,0,12.33333333,12,Melaj,Government,15,OBC,Studying
9,133,0,12.4,12.8,Dadhana,Government,15,GEN,Studying
9,177,0,16.33333333,15.4,Jetapur,Private,15,GEN,Studying
9,128,0,11,15.4,Jetapur,Government,15,SC,Studying
9,115,0,13.8,13,Bamroli,Private,15,OBC,Studying
9,131,0,11.75,11.6,Sadra,Government,15,ST,Studying
9,127,1,12,12.8,Ratanpura,Government,15,GEN,Studying
9,127,1,12.6,12.66666667,Dadhana,Government,15,ST,Studying
9,146,1,13,13.33333333,Abasna,Government,15,GEN,Studying
9,131,0,11.6,11.4,Ratanpura,Government,15,SC,Studying
9,121,0,10.71428571,11,Kolat,Government,15,GEN,Studying
9,130,0,13,13.4,Bamroli,Government,15,SC,Studying
9,115,0,13.4,12.6,Melaj,Private,15,SC,Studying
9,110,0,12.25,13.4,Kolat,Government,15,SC,Studying
9,110,0,10.92307692,11.14285714,Karsanpura,Government,15,GEN,Studying
9,102,0,13.71428571,14.4,Ratanpura,Government,15,OBC,Studying
9,123,0,12,11.4,Dadhana,Private,15,SC,Studying
9,130,0,12.875,11.83333333,Melaj,Private,15,OBC,Studying
9,121,0,12.2,11.2,Melaj,Government,15,GEN,Studying
9,151,1,13.4,15,Sadra,Private,15,GEN,Studying
9,112,1,10.2,10.5,Karsanpura,Government,15,GEN,Studying
9,118,0,11.66666667,11.75,Karsanpura,Private,15,ST,Studying
9,129,1,11.6,10.75,Bamroli,Private,15,GEN,Studying
9,139,1,11.2,11.25,Abasna,Government,15,GEN,Studying
9,150,0,11.76923077,11.92857143,Melaj,Government,15,OBC,Studying
9,124,1,12.375,11.66666667,Melaj,Private,15,GEN,Studying
9,143,0,14.25,12.5,Jetapur,Private,15,SC,Studying
9,138,0,13,14,Jetapur,Private,15,GEN,Studying
9,153,0,13.2,14.4,Kolat,Private,15,SC,Studying
9,133,0,12.8,12.6,Kolat,Government,15,GEN,Studying
9,160,0,12.6,11.25,Bamroli,Government,15,OBC,Studying
9,131,1,12.8,11.44444444,Bamroli,Government,15,SC,Studying
9,133.1,0,11.75,11.8,Dadhana,Government,15,GEN,Studying
9,150,1,13.6,13,Abasna,Private,15,GEN,Studying
9,131,0,13.28571429,13,Sadra,Private,15,SC,Studying
9,160,0,13,12.25,Sadra,Government,15,ST,Studying
9,180,0,13.8,12,Sadra,Private,15,SC,Studying
9,137,0,13.875,14.14285714,Kolat,Government,15,GEN,Studying
9,115,0,11.375,13.28571429,Karsanpura,Government,15,GEN,Studying
9,130,0,11.66666667,13.2,Bamroli,Private,15,GEN,Studying
9,139,0,12.33333333,12.83333333,Solgam,Government,15,GEN,Studying
9,130,0,12,12,Abasna,Government,15,OBC,Studying
9,142,0,13.85714286,15,Jetapur,Government,15,GEN,Studying
9,131,0,13,13.66666667,Kolat,Government,15,GEN,Studying
9,130,0,11.66666667,11.71428571,Sadra,Government,15,OBC,Studying
9,135,0,11.33333333,11.5,Sadra,Government,15,GEN,Studying
9,133,0,12.25,11.85714286,Dadhana,Private,15,ST,Studying
